"","Country.Name","Region","IncomeGroup","Year","GINI","percentage","school","government","voice","CPI"
"970","Netherlands","Europe & Central Asia","High income","2005",29,124.5538472,119.330368041992,1.94267118,1.666020036,86
"971","Norway","Europe & Central Asia","High income","2005",30.6,70.85078398,113.876167297363,1.864108086,1.640593052,89
"972","Nepal","South Asia","Low income","2005",NA,44.06294748,48.7493782043457,-0.852324367,-1.146815538,25
"973","New Zealand","East Asia & Pacific","High income","2005",NA,58.01971326,120.103271484375,1.746396184,1.628601551,96
"974","Oman","Middle East & North Africa","High income","2005",NA,89.3398042,88.5339813232422,0.326232404,-0.919637918,63
"975","Pakistan","South Asia","Lower middle income","2005",32.7,35.25329003,26.5000591278076,-0.453118086,-0.976286173,21
"976","Panama","Latin America & Caribbean","Upper middle income","2005",54,135.6943166,68.2174301147461,0.069311947,0.443538368,35
"977","Peru","Latin America & Caribbean","Upper middle income","2005",51.8,47.35731748,85.4473190307617,-0.612720072,-0.013819257,35
"978","Philippines","East Asia & Pacific","Lower middle income","2005",NA,97.87854923,82.8460693359375,-0.04094499,-0.007255056,25
"979","Papua New Guinea","East Asia & Pacific","Lower middle income","2005",NA,NA,NA,-0.875283003,-0.306904912,23
"980","Poland","Europe & Central Asia","High income","2005",34.5,70.27496093,98.4779434204102,0.478356808,0.944372296,34
"981","Puerto Rico","Latin America & Caribbean","High income","2005",NA,146.0649457,NA,1.027271986,0.976367772,NA
"982","Portugal","Europe & Central Asia","High income","2005",38.5,62.57180573,98.0207824707031,1.056517243,1.430305123,65
"983","Paraguay","Latin America & Caribbean","Upper middle income","2005",51.4,104.2038865,66.9193115234375,-0.796317041,-0.395821035,21
"984","Qatar","Middle East & North Africa","High income","2005",NA,94.74554417,99.0998229980469,0.403958678,-0.513849497,59
"985","Romania","Europe & Central Asia","Upper middle income","2005",29.8,75.92764334,83.7156295776367,-0.30682531,0.408908844,30
"986","Rwanda","Sub-Saharan Africa","Low income","2005",52,36.66666667,15.9865703582764,-0.906912446,-1.194444418,31
"987","Saudi Arabia","Middle East & North Africa","High income","2005",NA,81.95407594,86.1668701171875,-0.374779344,-1.536319256,34
"988","Sudan","Sub-Saharan Africa","Lower middle income","2005",NA,47.58002131,37.5253410339355,-1.395975351,-1.71884191,21
"989","Senegal","Sub-Saharan Africa","Low income","2005",39.2,69.44158564,22.0166893005371,-0.228251532,0.056197818,32
"990","Singapore","East Asia & Pacific","High income","2005",NA,422.648368,NA,1.958422303,0.132438689,94
"991","Solomon Islands","East Asia & Pacific","Lower middle income","2005",46.1,88.67712645,30.3960494995117,-0.66837728,-0.098199673,NA
"992","Sierra Leone","Sub-Saharan Africa","Low income","2005",NA,47.52473942,NA,-1.341318727,-0.530995667,24
"993","El Salvador","Latin America & Caribbean","Lower middle income","2005",47.9,69.80133148,68.5339813232422,-0.381630391,-0.075012766,42
"994","Somalia","Sub-Saharan Africa","Low income","2005",NA,NA,NA,-2.128412247,-1.759174347,21
"995","Serbia","Europe & Central Asia","Upper middle income","2005",33.4,74.28007267,88.5904083251953,-0.331083566,-0.206954584,28
"996","South Sudan","Sub-Saharan Africa","Low income","2005",NA,NA,NA,NA,NA,NA
"997","Suriname","Latin America & Caribbean","Upper middle income","2005",NA,75.57883673,68.2028579711914,-0.054316726,0.129616141,32
"998","Slovak Republic","Europe & Central Asia","High income","2005",29.3,148.6793974,93.7164916992188,0.927179933,0.899956763,43
"999","Slovenia","Europe & Central Asia","High income","2005",24.6,119.7974805,97.1232528686523,0.892818451,1.092290401,61
"1000","Sweden","Europe & Central Asia","High income","2005",26.8,84.57396972,104.11051940918,1.892861724,1.584472775,92
"1001","Swaziland","Sub-Saharan Africa","Lower middle income","2005",NA,132.6749699,46.620288848877,-1.053804398,-1.494866014,27
"1002","Seychelles","Sub-Saharan Africa","High income","2005",NA,178.3084397,81.7954406738281,0.144961521,0.174468666,40
"1003","Chad","Sub-Saharan Africa","Low income","2005",NA,85.84674503,15.672739982605,-1.383891582,-1.307716489,17
"1004","Togo","Sub-Saharan Africa","Low income","2005",NA,98.69929875,45.0299682617188,-1.442014098,-1.221733451,NA
"1005","Thailand","East Asia & Pacific","Upper middle income","2005",NA,137.853903,71.5597534179688,0.396297008,-0.098295785,38
"1006","Tajikistan","Europe & Central Asia","Lower middle income","2005",NA,78.803138,80.412971496582,-1.151113987,-1.266097903,21
"1007","Turkmenistan","Europe & Central Asia","Upper middle income","2005",NA,112.8035382,NA,-1.607924461,-2.001130581,18
"1008","Timor-Leste","East Asia & Pacific","Lower middle income","2005",NA,78.63142106,53.5517692565918,-0.993945181,-0.210176095,NA
"1009","Tonga","East Asia & Pacific","Upper middle income","2005",NA,74.60170737,NA,-0.547692001,-0.054514434,NA
"1010","Trinidad and Tobago","Latin America & Caribbean","High income","2005",NA,104.8370255,NA,0.172750741,0.613131702,38
"1011","Tunisia","Middle East & North Africa","Lower middle income","2005",37.7,90.25124788,84.8042221069336,0.381881893,-0.950093031,49
"1012","Turkey","Europe & Central Asia","Upper middle income","2005",42.6,45.43714113,83.426872253418,0.154203817,0.000233759,35
"1013","Tanzania","Sub-Saharan Africa","Low income","2005",NA,39.08236042,NA,-0.411369652,-0.363443315,29
"1014","Uganda","Sub-Saharan Africa","Low income","2005",42.9,38.99428548,NA,-0.556974709,-0.597283959,25
"1015","Ukraine","Europe & Central Asia","Lower middle income","2005",29,102.1191432,96.9960403442383,-0.639714122,-0.285324842,26
"1016","Uruguay","Latin America & Caribbean","High income","2005",NA,58.87769633,101.215507507324,0.495683432,0.885737658,59
"1017","United States","North America","High income","2005",NA,25.50066345,95.6731796264648,1.536153436,1.294523597,76
"1018","Uzbekistan","Europe & Central Asia","Lower middle income","2005",NA,66.51541818,89.748908996582,-1.20704484,-1.930238962,22
"1019","St. Vincent and the Grenadines","Latin America & Caribbean","Upper middle income","2005",NA,89.28862193,89.4703063964844,0.944759011,1.086107612,NA
"1020","Vietnam","East Asia & Pacific","Lower middle income","2005",NA,130.714846,NA,-0.234634593,-1.40304482,26
"1021","Vanuatu","East Asia & Pacific","Lower middle income","2005",NA,100.1738203,NA,-0.28731069,0.195848137,NA
"1022","Samoa","East Asia & Pacific","Upper middle income","2005",NA,77.77374747,82.9532928466797,0.461236775,0.637201309,NA
"1023","Kosovo","Europe & Central Asia","Lower middle income","2005",31.2,NA,NA,NA,-0.372446328,NA
"1024","South Africa","Sub-Saharan Africa","Upper middle income","2005",NA,53.14911539,88.9131774902344,0.642372966,0.64901042,45
"1025","Zambia","Sub-Saharan Africa","Lower middle income","2005",NA,62.20028219,NA,-0.935228586,-0.430345923,26
"1026","Zimbabwe","Sub-Saharan Africa","Low income","2005",NA,76.04370728,NA,-1.331712246,-1.674941421,26
"1027","Afghanistan","South Asia","Low income","2006",NA,100.5553494,29.9304599761963,-1.430342913,-1.110293984,NA
"1028","Angola","Sub-Saharan Africa","Lower middle income","2006",NA,118.7745214,NA,-1.369492531,-1.252087951,22
"1029","Albania","Europe & Central Asia","Upper middle income","2006",NA,73.45504917,77.9558868408203,-0.523602188,0.075889945,26
"1030","United Arab Emirates","Middle East & North Africa","High income","2006",NA,119.4707027,NA,0.943854511,-0.999829352,62
"1031","Argentina","Latin America & Caribbean","Upper middle income","2006",48.3,40.43347987,93.3450698852539,-0.045504238,0.403436512,29
"1032","Armenia","Europe & Central Asia","Lower middle income","2006",32.5,62.60919306,93.8858337402344,-0.254579186,-0.742222786,29
"1033","Australia","East Asia & Pacific","High income","2006",NA,40.97929007,127.389617919922,1.711956024,1.382794738,87
"1034","Austria","Europe & Central Asia","High income","2006",29.6,97.73641652,100.472991943359,1.831036448,1.372684956,86
"1035","Azerbaijan","Europe & Central Asia","Upper middle income","2006",NA,105.2656161,NA,-0.653525293,-1.279161215,24
"1036","Burundi","Sub-Saharan Africa","Low income","2006",33.4,54.15179049,13.8946895599365,-1.103346586,-0.723143578,24
"1037","Belgium","Europe & Central Asia","High income","2006",28,147.6939014,108.503578186035,1.747100949,1.342394352,73
"1038","Benin","Sub-Saharan Africa","Low income","2006",NA,46.85187251,NA,-0.60658884,0.36277771,25
"1039","Burkina Faso","Sub-Saharan Africa","Low income","2006",NA,36.77824433,15.0407495498657,-0.762336969,-0.34183386,32
"1040","Bangladesh","South Asia","Lower middle income","2006",NA,38.11192443,46.0980911254883,-0.824527144,-0.451236516,20
"1041","Bulgaria","Europe & Central Asia","Upper middle income","2006",35.7,111.2914142,91.3714904785156,-0.057375778,0.577117205,40
"1042","Bahrain","Middle East & North Africa","High income","2006",NA,147.1018554,96.3959503173828,0.395685196,-0.903966546,57
"1043","Bosnia and Herzegovina","Europe & Central Asia","Upper middle income","2006",NA,98.0289378,NA,-0.616913199,0.187260151,29
"1044","Belarus","Europe & Central Asia","Upper middle income","2006",28.3,124.2951039,NA,-1.117118716,-1.753809452,21
"1045","Belize","Latin America & Caribbean","Upper middle income","2006",NA,122.7831073,76.7253265380859,-0.333179981,0.544680774,35
"1046","Bolivia","Latin America & Caribbean","Lower middle income","2006",56.9,74.53784911,86.3924102783203,-0.716710329,0.07646361,27
"1047","Brazil","Latin America & Caribbean","Upper middle income","2006",55.9,26.04166926,NA,-0.320332617,0.500075698,33
"1048","Barbados","Latin America & Caribbean","High income","2006",NA,95.85433052,105.884437561035,1.449118614,1.037203312,67
"1049","Brunei Darussalam","East Asia & Pacific","High income","2006",NA,96.94114936,98.5333862304688,0.873298883,-1.098655343,NA
"1050","Bhutan","South Asia","Lower middle income","2006",NA,113.5973053,48.6649513244629,0.236617506,-1.058763504,60
"1051","Botswana","Sub-Saharan Africa","Upper middle income","2006",NA,86.33458892,80.5333633422852,0.507834554,0.513100147,56
"1052","Central African Republic","Sub-Saharan Africa","Low income","2006",NA,36.39584972,NA,-1.50442493,-1.014793634,24
"1053","Canada","North America","High income","2006",NA,67.98118492,101.425109863281,1.895545006,1.415594816,85
"1054","Switzerland","Europe & Central Asia","High income","2006",NA,104.5178372,95.7537536621094,2.078077316,1.518005848,91
"1055","Chile","Latin America & Caribbean","High income","2006",48.2,73.09865108,98.3335494995117,1.034509301,1.08234477,73
"1056","China","East Asia & Pacific","Upper middle income","2006",NA,65.61893069,68.4451675415039,0.07047493,-1.74897027,33
"1057","Cameroon","Sub-Saharan Africa","Lower middle income","2006",NA,51.9471282,23.1698303222656,-0.949396133,-1.023897529,23
"1058","Congo, Dem. Rep.","Sub-Saharan Africa","Low income","2006",NA,44.66484004,NA,-1.619065046,-1.23079133,20
"1059","Congo, Rep.","Sub-Saharan Africa","Lower middle income","2006",NA,149.7796445,NA,-1.256063461,-1.208369255,22
"1060","Colombia","Latin America & Caribbean","Upper middle income","2006",NA,38.17394204,87.7769622802734,-0.166689128,-0.172736719,39
"1061","Comoros","Sub-Saharan Africa","Low income","2006",NA,53.13614502,NA,-1.677348256,-0.221685231,NA
"1062","Cabo Verde","Sub-Saharan Africa","Lower middle income","2006",NA,117.8166972,80.0283813476563,0.157255396,0.782895863,NA
"1063","Costa Rica","Latin America & Caribbean","Upper middle income","2006",49.3,90.26285213,91.0060501098633,0.049095698,0.915722609,41
"1064","Cuba","Latin America & Caribbean","Upper middle income","2006",NA,37.18744549,94.0296936035156,-0.243095562,-1.88721025,35
"1065","Cyprus","Europe & Central Asia","High income","2006",31.1,109.8064413,96.5981521606445,1.26732409,1.052067399,56
"1066","Czech Republic","Europe & Central Asia","High income","2006",26.7,127.6325026,96.1812362670898,1.096460104,0.962292731,48
"1067","Germany","Europe & Central Asia","High income","2006",31.8,77.0821686,103.197898864746,1.650242805,1.365230918,80
"1068","Djibouti","Middle East & North Africa","Lower middle income","2006",NA,97.21760767,22.3076400756836,-0.877827644,-1.120305538,NA
"1069","Dominica","Latin America & Caribbean","Upper middle income","2006",NA,87.95066414,104.399436950684,0.447506875,1.005350828,45
"1070","Denmark","Europe & Central Asia","High income","2006",25.9,97.36669718,120.0791015625,2.226260185,1.5716362,95
"1071","Dominican Republic","Latin America & Caribbean","Upper middle income","2006",51.9,67.96629758,NA,-0.585124493,0.205657691,28
"1072","Algeria","Middle East & North Africa","Upper middle income","2006",NA,70.73001408,79.7915802001953,-0.472641259,-0.916875541,31
"1073","Ecuador","Latin America & Caribbean","Upper middle income","2006",53.2,59.70978319,64.1969528198242,-0.996869028,-0.253862709,23
"1074","Eritrea","Sub-Saharan Africa","Low income","2006",NA,45.26084605,29.9203491210938,-1.300267696,-2.084116697,29
"1075","Spain","Europe & Central Asia","High income","2006",32.5,55.65927296,117.542671203613,0.83720243,1.07872498,68
"1076","Estonia","Europe & Central Asia","High income","2006",33.7,137.1214082,103.11190032959,1.157150984,1.068221688,67
"1077","Ethiopia","Sub-Saharan Africa","Low income","2006",NA,NA,28.8394908905029,-0.660014093,-1.19371748,24
"1078","Finland","Europe & Central Asia","High income","2006",28,82.18278935,111.613548278809,2.17011404,1.494072199,96
"1079","Fiji","East Asia & Pacific","Upper middle income","2006",NA,117.8216524,91.0083770751953,-0.09139888,-0.325200796,NA
"1080","France","Europe & Central Asia","High income","2006",29.7,55.18724501,112.074546813965,1.632802367,1.298722863,74
"1081","Gabon","Sub-Saharan Africa","Upper middle income","2006",NA,88.64940926,NA,-0.78297013,-0.950213253,30
"1082","United Kingdom","Europe & Central Asia","High income","2006",34.6,55.82550643,98.2945098876953,1.670994282,1.378773689,86
"1083","Georgia","Europe & Central Asia","Lower middle income","2006",39.7,89.88222935,83.4852066040039,-0.244487524,-0.092710018,28
"1084","Ghana","Sub-Saharan Africa","Lower middle income","2006",NA,65.92277107,42.5409889221191,0.160327539,0.407593399,33
"1085","Guinea","Sub-Saharan Africa","Low income","2006",NA,NA,32.6944389343262,-1.29629159,-1.227811456,19
"1086","Guinea-Bissau","Sub-Saharan Africa","Low income","2006",NA,49.54120054,32.6411781311035,-1.102396369,-0.628867745,NA
"1087","Equatorial Guinea","Sub-Saharan Africa","Upper middle income","2006",NA,118.5327824,NA,-1.584831476,-1.826265454,21
"1088","Greece","Europe & Central Asia","High income","2006",35.1,52.85023864,99.2351531982422,0.636947989,0.965482771,44
"1089","Grenada","Latin America & Caribbean","Upper middle income","2006",NA,80.82174666,NA,0.30754897,0.720976889,35
"1090","Guatemala","Latin America & Caribbean","Lower middle income","2006",54.9,66.81818653,52.0033798217773,-0.605148911,-0.168789566,26
"1091","Guyana","Latin America & Caribbean","Upper middle income","2006",NA,128.0419293,NA,-0.298116058,0.091823734,25
"1092","Honduras","Latin America & Caribbean","Lower middle income","2006",57.4,133.1318351,61.1696510314941,-0.64523834,-0.139432818,25
"1093","Croatia","Europe & Central Asia","Upper middle income","2006",NA,86.06567354,94.9340286254883,0.571395218,0.481493741,34
"1094","Haiti","Latin America & Caribbean","Low income","2006",NA,59.51769826,NA,-1.278498411,-0.712554455,18
"1095","Hungary","Europe & Central Asia","High income","2006",28.3,149.0528264,95.9094314575195,0.872900426,1.015040755,52
"1096","Indonesia","East Asia & Pacific","Lower middle income","2006",NA,53.212853,62.5893783569336,-0.331587523,-0.084252529,24
"1097","India","South Asia","Lower middle income","2006",NA,46.59202866,55.0823287963867,-0.098319896,0.437193722,33
"1098","Ireland","Europe & Central Asia","High income","2006",32.7,149.9574616,110.688217163086,1.536328793,1.39654088,74
